id;operation;admin0Name;admin0Pcode;admin1Name;admin1Pcode;admin2Name;admin2Pcode;numPresentIdpInd;reportingDate;yearReportingDate;monthReportingDate;roundNumber;assessmentType
518257;Armed Clashes in Sudan (Overview);Sudan;SDN;White Nile;SD09;Al Gitaina;SD09050;27076;2024-10-22T00:00:00;2024;10;14;BA
518258;Armed Clashes in Sudan (Overview);Sudan;SDN;White Nile;SD09;Aj Jabalain;SD09051;135979;2024-10-22T00:00:00;2024;10;14;BA
518259;Armed Clashes in Sudan (Overview);Sudan;SDN;White Nile;SD09;Guli;SD09052;27962;2024-10-22T00:00:00;2024;10;14;BA
518260;Armed Clashes in Sudan (Overview);Sudan;SDN;Red Sea;SD10;Dordieb;SD10063;2230;2024-10-22T00:00:00;2024;10;14;BA
518261;Armed Clashes in Sudan (Overview);Sudan;SDN;Red Sea;SD10;Port Sudan;SD10064;230821;2024-10-22T00:00:00;2024;10;14;BA
518262;Armed Clashes in Sudan (Overview);Sudan;SDN;Red Sea;SD10;Tawkar;SD10065;13318;2024-10-22T00:00:00;2024;10;14;BA
518263;Armed Clashes in Sudan (Overview);Sudan;SDN;Red Sea;SD10;Hala'ib;SD10066;1176;2024-10-22T00:00:00;2024;10;14;BA
518264;Armed Clashes in Sudan (Overview);Sudan;SDN;Red Sea;SD10;Jubayt Elma'aadin;SD10067;341;2024-10-22T00:00:00;2024;10;14;BA
518265;Armed Clashes in Sudan (Overview);Sudan;SDN;Red Sea;SD10;Sawakin;SD10068;8670;2024-10-22T00:00:00;2024;10;14;BA
518267;Armed Clashes in Sudan (Overview);Sudan;SDN;Red Sea;SD10;Haya;SD10070;4605;2024-10-22T00:00:00;2024;10;14;BA
518268;Armed Clashes in Sudan (Overview);Sudan;SDN;Red Sea;SD10;Sinkat;SD10071;11999;2024-10-22T00:00:00;2024;10;14;BA
518270;Armed Clashes in Sudan (Overview);Sudan;SDN;Kassala;SD11;Halfa Aj Jadeedah;SD11052;64410;2024-10-22T00:00:00;2024;10;14;BA
518271;Armed Clashes in Sudan (Overview);Sudan;SDN;Kassala;SD11;Madeinat Kassala;SD11053;170031;2024-10-22T00:00:00;2024;10;14;BA
518272;Armed Clashes in Sudan (Overview);Sudan;SDN;Kassala;SD11;Reifi Gharb Kassala;SD11054;20;2024-10-22T00:00:00;2024;10;14;BA
518273;Armed Clashes in Sudan (Overview);Sudan;SDN;Kassala;SD11;Reifi Aroma;SD11055;4970;2024-10-22T00:00:00;2024;10;14;BA
518274;Armed Clashes in Sudan (Overview);Sudan;SDN;Kassala;SD11;Reifi Kassla;SD11056;5285;2024-10-22T00:00:00;2024;10;14;BA
518275;Armed Clashes in Sudan (Overview);Sudan;SDN;Kassala;SD11;Reifi Shamal Ad Delta;SD11057;5790;2024-10-22T00:00:00;2024;10;14;BA
518276;Armed Clashes in Sudan (Overview);Sudan;SDN;Kassala;SD11;Reifi Hamashkureib;SD11058;745;2024-10-22T00:00:00;2024;10;14;BA
518277;Armed Clashes in Sudan (Overview);Sudan;SDN;Kassala;SD11;Reifi Telkok;SD11059;3585;2024-10-22T00:00:00;2024;10;14;BA
518278;Armed Clashes in Sudan (Overview);Sudan;SDN;Kassala;SD11;Reifi Khashm Elgirba;SD11060;9164;2024-10-22T00:00:00;2024;10;14;BA
518279;Armed Clashes in Sudan (Overview);Sudan;SDN;Kassala;SD11;Reifi Wad Elhilaiw;SD11061;100;2024-10-22T00:00:00;2024;10;14;BA
518280;Armed Clashes in Sudan (Overview);Sudan;SDN;Kassala;SD11;Reifi Nahr Atbara;SD11062;2962;2024-10-22T00:00:00;2024;10;14;BA
518282;Armed Clashes in Sudan (Overview);Sudan;SDN;Gedaref;SD12;Al Fao;SD12074;49219;2024-10-22T00:00:00;2024;10;14;BA
518283;Armed Clashes in Sudan (Overview);Sudan;SDN;Gedaref;SD12;Al Fashaga;SD12075;52789;2024-10-22T00:00:00;2024;10;14;BA
518284;Armed Clashes in Sudan (Overview);Sudan;SDN;Gedaref;SD12;Al Qureisha;SD12076;89210;2024-10-22T00:00:00;2024;10;14;BA
518285;Armed Clashes in Sudan (Overview);Sudan;SDN;Gedaref;SD12;Basundah;SD12077;51406;2024-10-22T00:00:00;2024;10;14;BA
518286;Armed Clashes in Sudan (Overview);Sudan;SDN;Gedaref;SD12;Al Galabat Al Gharbyah - Kassab;SD12078;34143;2024-10-22T00:00:00;2024;10;14;BA
518287;Armed Clashes in Sudan (Overview);Sudan;SDN;Gedaref;SD12;Gala'a Al Nahal;SD12079;62495;2024-10-22T00:00:00;2024;10;14;BA
518288;Armed Clashes in Sudan (Overview);Sudan;SDN;Gedaref;SD12;Madeinat Al Gedaref;SD12080;291607;2024-10-22T00:00:00;2024;10;14;BA
518289;Armed Clashes in Sudan (Overview);Sudan;SDN;Gedaref;SD12;Wasat Al Gedaref;SD12081;18043;2024-10-22T00:00:00;2024;10;14;BA
518290;Armed Clashes in Sudan (Overview);Sudan;SDN;Gedaref;SD12;Al Mafaza;SD12082;126085;2024-10-22T00:00:00;2024;10;14;BA
518291;Armed Clashes in Sudan (Overview);Sudan;SDN;Gedaref;SD12;Galabat Ash-Shargiah;SD12083;55175;2024-10-22T00:00:00;2024;10;14;BA
518292;Armed Clashes in Sudan (Overview);Sudan;SDN;Gedaref;SD12;Ar Rahad;SD12084;199320;2024-10-22T00:00:00;2024;10;14;BA
518293;Armed Clashes in Sudan (Overview);Sudan;SDN;North Kordofan;SD13;Um Rawaba;SD13023;41912;2024-10-22T00:00:00;2024;10;14;BA
518294;Armed Clashes in Sudan (Overview);Sudan;SDN;North Kordofan;SD13;Sheikan;SD13024;47282;2024-10-22T00:00:00;2024;10;14;BA
518295;Armed Clashes in Sudan (Overview);Sudan;SDN;North Kordofan;SD13;Soudari;SD13025;3968;2024-10-22T00:00:00;2024;10;14;BA
518296;Armed Clashes in Sudan (Overview);Sudan;SDN;North Kordofan;SD13;Bara;SD13026;32639;2024-10-22T00:00:00;2024;10;14;BA
518297;Armed Clashes in Sudan (Overview);Sudan;SDN;North Kordofan;SD13;Gebrat Al Sheikh;SD13027;7328;2024-10-22T00:00:00;2024;10;14;BA
518298;Armed Clashes in Sudan (Overview);Sudan;SDN;North Kordofan;SD13;Um Dam Haj Ahmed;SD13028;15241;2024-10-22T00:00:00;2024;10;14;BA
518299;Armed Clashes in Sudan (Overview);Sudan;SDN;North Kordofan;SD13;Gharb Bara;SD13029;8095;2024-10-22T00:00:00;2024;10;14;BA
518300;Armed Clashes in Sudan (Overview);Sudan;SDN;North Kordofan;SD13;Ar Rahad;SD13030;40977;2024-10-22T00:00:00;2024;10;14;BA
518301;Armed Clashes in Sudan (Overview);Sudan;SDN;Sennar;SD14;Abu Hujar;SD14037;10927;2024-10-22T00:00:00;2024;10;14;BA
518302;Armed Clashes in Sudan (Overview);Sudan;SDN;Sennar;SD14;Sennar;SD14038;8231;2024-10-22T00:00:00;2024;10;14;BA
518303;Armed Clashes in Sudan (Overview);Sudan;SDN;Sennar;SD14;Ad Dali;SD14039;37796;2024-10-22T00:00:00;2024;10;14;BA
518305;Armed Clashes in Sudan (Overview);Sudan;SDN;Sennar;SD14;As Suki;SD14041;58289;2024-10-22T00:00:00;2024;10;14;BA
518306;Armed Clashes in Sudan (Overview);Sudan;SDN;Sennar;SD14;Sharg Sennar;SD14042;42694;2024-10-22T00:00:00;2024;10;14;BA
518307;Armed Clashes in Sudan (Overview);Sudan;SDN;Sennar;SD14;Sinja;SD14043;5765;2024-10-22T00:00:00;2024;10;14;BA
518308;Armed Clashes in Sudan (Overview);Sudan;SDN;Aj Jazirah;SD15;Medani Al Kubra;SD15030;5810;2024-10-22T00:00:00;2024;10;14;BA
518309;Armed Clashes in Sudan (Overview);Sudan;SDN;Aj Jazirah;SD15;Janub Al Jazirah;SD15031;3327;2024-10-22T00:00:00;2024;10;14;BA
518310;Armed Clashes in Sudan (Overview);Sudan;SDN;Aj Jazirah;SD15;Um Algura;SD15032;25467;2024-10-22T00:00:00;2024;10;14;BA
518311;Armed Clashes in Sudan (Overview);Sudan;SDN;Aj Jazirah;SD15;Sharg Al Jazirah;SD15033;27534;2024-10-22T00:00:00;2024;10;14;BA
518312;Armed Clashes in Sudan (Overview);Sudan;SDN;Aj Jazirah;SD15;Al Hasahisa;SD15034;8502;2024-10-22T00:00:00;2024;10;14;BA
518313;Armed Clashes in Sudan (Overview);Sudan;SDN;Aj Jazirah;SD15;Al Kamlin;SD15035;59449;2024-10-22T00:00:00;2024;10;14;BA
518314;Armed Clashes in Sudan (Overview);Sudan;SDN;Aj Jazirah;SD15;Al Manaqil;SD15036;97304;2024-10-22T00:00:00;2024;10;14;BA
518316;Armed Clashes in Sudan (Overview);Sudan;SDN;River Nile;SD16;Abu Hamad;SD16008;73755;2024-10-22T00:00:00;2024;10;14;BA
518317;Armed Clashes in Sudan (Overview);Sudan;SDN;River Nile;SD16;Al Matama;SD16009;110279;2024-10-22T00:00:00;2024;10;14;BA
518318;Armed Clashes in Sudan (Overview);Sudan;SDN;River Nile;SD16;Shendi;SD16010;268685;2024-10-22T00:00:00;2024;10;14;BA
518319;Armed Clashes in Sudan (Overview);Sudan;SDN;River Nile;SD16;Ad Damar;SD16011;146853;2024-10-22T00:00:00;2024;10;14;BA
518320;Armed Clashes in Sudan (Overview);Sudan;SDN;River Nile;SD16;Atbara;SD16012;140610;2024-10-22T00:00:00;2024;10;14;BA
518321;Armed Clashes in Sudan (Overview);Sudan;SDN;River Nile;SD16;Barbar;SD16013;91199;2024-10-22T00:00:00;2024;10;14;BA
518323;Armed Clashes in Sudan (Overview);Sudan;SDN;Northern;SD17;Halfa;SD17014;38093;2024-10-22T00:00:00;2024;10;14;BA
518324;Armed Clashes in Sudan (Overview);Sudan;SDN;Northern;SD17;Delgo;SD17015;40760;2024-10-22T00:00:00;2024;10;14;BA
518325;Armed Clashes in Sudan (Overview);Sudan;SDN;Northern;SD17;Al Burgaig;SD17016;64481;2024-10-22T00:00:00;2024;10;14;BA
518326;Armed Clashes in Sudan (Overview);Sudan;SDN;Northern;SD17;Dongola;SD17017;56692;2024-10-22T00:00:00;2024;10;14;BA
518327;Armed Clashes in Sudan (Overview);Sudan;SDN;Northern;SD17;Al Golid;SD17018;66495;2024-10-22T00:00:00;2024;10;14;BA
518328;Armed Clashes in Sudan (Overview);Sudan;SDN;Northern;SD17;Ad Dabbah;SD17019;106589;2024-10-22T00:00:00;2024;10;14;BA
518329;Armed Clashes in Sudan (Overview);Sudan;SDN;Northern;SD17;Merwoe;SD17020;116829;2024-10-22T00:00:00;2024;10;14;BA
518330;Armed Clashes in Sudan (Overview);Sudan;SDN;West Kordofan;SD18;Ghubaish;SD18021;13808;2024-10-22T00:00:00;2024;10;14;BA
518331;Armed Clashes in Sudan (Overview);Sudan;SDN;West Kordofan;SD18;An Nuhud;SD18022;47052;2024-10-22T00:00:00;2024;10;14;BA
518332;Armed Clashes in Sudan (Overview);Sudan;SDN;West Kordofan;SD18;Abu Zabad;SD18028;28459;2024-10-22T00:00:00;2024;10;14;BA
518333;Armed Clashes in Sudan (Overview);Sudan;SDN;West Kordofan;SD18;Wad Bandah;SD18029;6927;2024-10-22T00:00:00;2024;10;14;BA
518334;Armed Clashes in Sudan (Overview);Sudan;SDN;West Kordofan;SD18;Keilak;SD18085;14523;2024-10-22T00:00:00;2024;10;14;BA
518335;Armed Clashes in Sudan (Overview);Sudan;SDN;West Kordofan;SD18;As Salam - WK;SD18086;31963;2024-10-22T00:00:00;2024;10;14;BA
518336;Armed Clashes in Sudan (Overview);Sudan;SDN;West Kordofan;SD18;Abyei;SD18087;22418;2024-10-22T00:00:00;2024;10;14;BA
518337;Armed Clashes in Sudan (Overview);Sudan;SDN;West Kordofan;SD18;As Sunut;SD18092;8774;2024-10-22T00:00:00;2024;10;14;BA
518339;Armed Clashes in Sudan (Overview);Sudan;SDN;West Kordofan;SD18;Al Lagowa;SD18102;21472;2024-10-22T00:00:00;2024;10;14;BA
518340;Armed Clashes in Sudan (Overview);Sudan;SDN;West Kordofan;SD18;Al Dibab;SD18103;21146;2024-10-22T00:00:00;2024;10;14;BA
518341;Armed Clashes in Sudan (Overview);Sudan;SDN;West Kordofan;SD18;Al Idia;SD18104;96625;2024-10-22T00:00:00;2024;10;14;BA
518342;Armed Clashes in Sudan (Overview);Sudan;SDN;West Kordofan;SD18;Al Khiwai;SD18105;9458;2024-10-22T00:00:00;2024;10;14;BA
518343;Armed Clashes in Sudan (Overview);Sudan;SDN;West Kordofan;SD18;Al Meiram;SD18106;36973;2024-10-22T00:00:00;2024;10;14;BA
518160;Armed Clashes in Sudan (Overview);Sudan;SDN;Khartoum;SD01;Jebel Awlia;SD01001;12805;2024-10-22T00:00:00;2024;10;14;BA
518161;Armed Clashes in Sudan (Overview);Sudan;SDN;Khartoum;SD01;Um Bada;SD01002;7942;2024-10-22T00:00:00;2024;10;14;BA
518162;Armed Clashes in Sudan (Overview);Sudan;SDN;Khartoum;SD01;Bahri;SD01003;30155;2024-10-22T00:00:00;2024;10;14;BA
518163;Armed Clashes in Sudan (Overview);Sudan;SDN;Khartoum;SD01;Sharg An Neel;SD01004;17150;2024-10-22T00:00:00;2024;10;14;BA
518164;Armed Clashes in Sudan (Overview);Sudan;SDN;Khartoum;SD01;Karrari;SD01005;19007;2024-10-22T00:00:00;2024;10;14;BA
518165;Armed Clashes in Sudan (Overview);Sudan;SDN;Khartoum;SD01;Um Durman;SD01006;8733;2024-10-22T00:00:00;2024;10;14;BA
518166;Armed Clashes in Sudan (Overview);Sudan;SDN;Khartoum;SD01;Khartoum;SD01007;6475;2024-10-22T00:00:00;2024;10;14;BA
518167;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Dar As Salam;SD02113;127195;2024-10-22T00:00:00;2024;10;14;BA
518168;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Al Fasher;SD02114;710590;2024-10-22T00:00:00;2024;10;14;BA
518169;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Al Koma;SD02116;16585;2024-10-22T00:00:00;2024;10;14;BA
518170;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Al Malha;SD02117;6330;2024-10-22T00:00:00;2024;10;14;BA
518171;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;As Serief;SD02118;13300;2024-10-22T00:00:00;2024;10;14;BA
518172;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;At Tawisha;SD02119;2715;2024-10-22T00:00:00;2024;10;14;BA
518173;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Um Baru;SD02120;6472;2024-10-22T00:00:00;2024;10;14;BA
518174;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Kebkabiya;SD02124;84265;2024-10-22T00:00:00;2024;10;14;BA
518175;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Kelemando;SD02126;13547;2024-10-22T00:00:00;2024;10;14;BA
518178;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Saraf Omra;SD02133;75012;2024-10-22T00:00:00;2024;10;14;BA
518179;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Um Kadadah;SD02136;39115;2024-10-22T00:00:00;2024;10;14;BA
518180;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Kernoi;SD02168;2800;2024-10-22T00:00:00;2024;10;14;BA
518181;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Al Lait;SD02169;15304;2024-10-22T00:00:00;2024;10;14;BA
518183;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;At Tina;SD02171;6095;2024-10-22T00:00:00;2024;10;14;BA
518184;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Al Radoum;SD03141;37790;2024-10-22T00:00:00;2024;10;14;BA
518185;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Ed Al Fursan;SD03143;33541;2024-10-22T00:00:00;2024;10;14;BA
518186;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Kas;SD03144;153958;2024-10-22T00:00:00;2024;10;14;BA
518213;Armed Clashes in Sudan (Overview);Sudan;SDN;East Darfur;SD05;Abu Jabrah;SD05140;43875;2024-10-22T00:00:00;2024;10;14;BA
518266;Armed Clashes in Sudan (Overview);Sudan;SDN;Red Sea;SD10;Al Ganab;SD10069;2940;2024-10-22T00:00:00;2024;10;14;BA
518269;Armed Clashes in Sudan (Overview);Sudan;SDN;Red Sea;SD10;Agig;SD10072;2520;2024-10-22T00:00:00;2024;10;14;BA
518281;Armed Clashes in Sudan (Overview);Sudan;SDN;Gedaref;SD12;Al Butanah;SD12073;2633;2024-10-22T00:00:00;2024;10;14;BA
518198;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Buram;SD03161;195030;2024-10-22T00:00:00;2024;10;14;BA
518322;Armed Clashes in Sudan (Overview);Sudan;SDN;River Nile;SD16;Al Buhaira;SD16014;9116;2024-10-22T00:00:00;2024;10;14;BA
518338;Armed Clashes in Sudan (Overview);Sudan;SDN;West Kordofan;SD18;Babanusa;SD18100;32587;2024-10-22T00:00:00;2024;10;14;BA
518188;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Um Dafoug;SD03146;3835;2024-10-22T00:00:00;2024;10;14;BA
518176;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Kutum;SD02128;171773;2024-10-22T00:00:00;2024;10;14;BA
518182;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Tawila;SD02170;231889;2024-10-22T00:00:00;2024;10;14;BA
518191;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Al Wihda;SD03150;5790;2024-10-22T00:00:00;2024;10;14;BA
518304;Armed Clashes in Sudan (Overview);Sudan;SDN;Sennar;SD14;Ad Dinder;SD14040;21029;2024-10-22T00:00:00;2024;10;14;BA
518315;Armed Clashes in Sudan (Overview);Sudan;SDN;Aj Jazirah;SD15;Al Qurashi;SD15037;77177;2024-10-22T00:00:00;2024;10;14;BA
518222;Armed Clashes in Sudan (Overview);Sudan;SDN;Central Darfur;SD06;Bendasi;SD06112;32090;2024-10-22T00:00:00;2024;10;14;BA
518255;Armed Clashes in Sudan (Overview);Sudan;SDN;White Nile;SD09;Tendalti;SD09048;15547;2024-10-22T00:00:00;2024;10;14;BA
518177;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Melit;SD02129;54834;2024-10-22T00:00:00;2024;10;14;BA
518908;Armed Clashes in Sudan (Overview);Sudan;SDN;Khartoum;SD01;Jebel Awlia;SD01001;13540;2024-11-06T00:00:00;2024;11;15;BA
518909;Armed Clashes in Sudan (Overview);Sudan;SDN;Khartoum;SD01;Um Bada;SD01002;7098;2024-11-06T00:00:00;2024;11;15;BA
518910;Armed Clashes in Sudan (Overview);Sudan;SDN;Khartoum;SD01;Bahri;SD01003;29468;2024-11-06T00:00:00;2024;11;15;BA
518911;Armed Clashes in Sudan (Overview);Sudan;SDN;Khartoum;SD01;Sharg An Neel;SD01004;26860;2024-11-06T00:00:00;2024;11;15;BA
518912;Armed Clashes in Sudan (Overview);Sudan;SDN;Khartoum;SD01;Karrari;SD01005;18300;2024-11-06T00:00:00;2024;11;15;BA
518913;Armed Clashes in Sudan (Overview);Sudan;SDN;Khartoum;SD01;Um Durman;SD01006;8068;2024-11-06T00:00:00;2024;11;15;BA
518914;Armed Clashes in Sudan (Overview);Sudan;SDN;Khartoum;SD01;Khartoum;SD01007;6455;2024-11-06T00:00:00;2024;11;15;BA
518915;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Dar As Salam;SD02113;148795;2024-11-06T00:00:00;2024;11;15;BA
518916;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Al Fasher;SD02114;712045;2024-11-06T00:00:00;2024;11;15;BA
518917;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Al Koma;SD02116;16585;2024-11-06T00:00:00;2024;11;15;BA
518918;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Al Malha;SD02117;6330;2024-11-06T00:00:00;2024;11;15;BA
518919;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;As Serief;SD02118;13300;2024-11-06T00:00:00;2024;11;15;BA
518920;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;At Tawisha;SD02119;2815;2024-11-06T00:00:00;2024;11;15;BA
518921;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Um Baru;SD02120;6472;2024-11-06T00:00:00;2024;11;15;BA
518922;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Kebkabiya;SD02124;84415;2024-11-06T00:00:00;2024;11;15;BA
518923;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Kelemando;SD02126;14537;2024-11-06T00:00:00;2024;11;15;BA
518925;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Melit;SD02129;54834;2024-11-06T00:00:00;2024;11;15;BA
518926;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Saraf Omra;SD02133;75262;2024-11-06T00:00:00;2024;11;15;BA
518927;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Um Kadadah;SD02136;39115;2024-11-06T00:00:00;2024;11;15;BA
518928;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Kernoi;SD02168;2840;2024-11-06T00:00:00;2024;11;15;BA
518929;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Al Lait;SD02169;15304;2024-11-06T00:00:00;2024;11;15;BA
518930;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Tawila;SD02170;228351;2024-11-06T00:00:00;2024;11;15;BA
518931;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;At Tina;SD02171;6095;2024-11-06T00:00:00;2024;11;15;BA
518932;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Al Radoum;SD03141;37790;2024-11-06T00:00:00;2024;11;15;BA
518933;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Ed Al Fursan;SD03143;33541;2024-11-06T00:00:00;2024;11;15;BA
518934;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Kas;SD03144;153958;2024-11-06T00:00:00;2024;11;15;BA
518935;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Mershing;SD03145;80145;2024-11-06T00:00:00;2024;11;15;BA
518936;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Um Dafoug;SD03146;3835;2024-11-06T00:00:00;2024;11;15;BA
518937;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Sharg Aj Jabal;SD03147;43120;2024-11-06T00:00:00;2024;11;15;BA
518938;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Tulus;SD03149;20775;2024-11-06T00:00:00;2024;11;15;BA
518939;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Al Wihda;SD03150;5790;2024-11-06T00:00:00;2024;11;15;BA
518940;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Nitega;SD03151;28505;2024-11-06T00:00:00;2024;11;15;BA
518941;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Gereida;SD03153;139642;2024-11-06T00:00:00;2024;11;15;BA
518943;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Kubum;SD03157;9090;2024-11-06T00:00:00;2024;11;15;BA
518944;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Rehaid Albirdi;SD03158;30621;2024-11-06T00:00:00;2024;11;15;BA
518945;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Kateila;SD03159;43133;2024-11-06T00:00:00;2024;11;15;BA
518946;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Buram;SD03161;195030;2024-11-06T00:00:00;2024;11;15;BA
518948;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Nyala Shimal;SD03164;328455;2024-11-06T00:00:00;2024;11;15;BA
518949;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;As Salam - SD;SD03166;16250;2024-11-06T00:00:00;2024;11;15;BA
518950;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Nyala Janoub;SD03167;78932;2024-11-06T00:00:00;2024;11;15;BA
518951;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Damso;SD03172;7370;2024-11-06T00:00:00;2024;11;15;BA
518952;Armed Clashes in Sudan (Overview);Sudan;SDN;West Darfur;SD04;Beida;SD04111;3190;2024-11-06T00:00:00;2024;11;15;BA
518953;Armed Clashes in Sudan (Overview);Sudan;SDN;West Darfur;SD04;Ag Geneina;SD04115;77340;2024-11-06T00:00:00;2024;11;15;BA
518954;Armed Clashes in Sudan (Overview);Sudan;SDN;West Darfur;SD04;Foro Baranga;SD04121;17275;2024-11-06T00:00:00;2024;11;15;BA
518955;Armed Clashes in Sudan (Overview);Sudan;SDN;West Darfur;SD04;Habila - WD;SD04122;28290;2024-11-06T00:00:00;2024;11;15;BA
518956;Armed Clashes in Sudan (Overview);Sudan;SDN;West Darfur;SD04;Jebel Moon;SD04123;70735;2024-11-06T00:00:00;2024;11;15;BA
518957;Armed Clashes in Sudan (Overview);Sudan;SDN;West Darfur;SD04;Kereneik;SD04125;42665;2024-11-06T00:00:00;2024;11;15;BA
518958;Armed Clashes in Sudan (Overview);Sudan;SDN;West Darfur;SD04;Kulbus;SD04127;44582;2024-11-06T00:00:00;2024;11;15;BA
518959;Armed Clashes in Sudan (Overview);Sudan;SDN;West Darfur;SD04;Sirba;SD04134;26325;2024-11-06T00:00:00;2024;11;15;BA
518960;Armed Clashes in Sudan (Overview);Sudan;SDN;East Darfur;SD05;Adila;SD05139;53737;2024-11-06T00:00:00;2024;11;15;BA
518961;Armed Clashes in Sudan (Overview);Sudan;SDN;East Darfur;SD05;Abu Jabrah;SD05140;43875;2024-11-06T00:00:00;2024;11;15;BA
518962;Armed Clashes in Sudan (Overview);Sudan;SDN;East Darfur;SD05;Ad Du'ayn;SD05142;212145;2024-11-06T00:00:00;2024;11;15;BA
518963;Armed Clashes in Sudan (Overview);Sudan;SDN;East Darfur;SD05;Shia'ria;SD05148;194480;2024-11-06T00:00:00;2024;11;15;BA
518964;Armed Clashes in Sudan (Overview);Sudan;SDN;East Darfur;SD05;Al Firdous;SD05152;59700;2024-11-06T00:00:00;2024;11;15;BA
518966;Armed Clashes in Sudan (Overview);Sudan;SDN;East Darfur;SD05;Bahr Al Arab;SD05160;67220;2024-11-06T00:00:00;2024;11;15;BA
518969;Armed Clashes in Sudan (Overview);Sudan;SDN;Central Darfur;SD06;Azum;SD06110;70005;2024-11-06T00:00:00;2024;11;15;BA
518970;Armed Clashes in Sudan (Overview);Sudan;SDN;Central Darfur;SD06;Bendasi;SD06112;32090;2024-11-06T00:00:00;2024;11;15;BA
518971;Armed Clashes in Sudan (Overview);Sudan;SDN;Central Darfur;SD06;Mukjar;SD06130;28750;2024-11-06T00:00:00;2024;11;15;BA
518972;Armed Clashes in Sudan (Overview);Sudan;SDN;Central Darfur;SD06;Gharb Jabal Marrah;SD06131;83433;2024-11-06T00:00:00;2024;11;15;BA
